journal_id,journal_index_date,code_group,amount_journal,kartu_piutang_id,amount_kartu_piutang,kartu_piutang_index_date
408522,26011117150004,120001,202703.00,137873,202703.00,260111171500005
408526,26011117150005,120001,22297.00,137874,22297.00,260111171500006
80559,26011117180001,120001,17117.00,17634,17117.00,260111171800001
80563,26011117180002,120001,1883.00,17635,1883.00,260111171800002
354224,26011117180003,120001,-19000.00,111621,-19000.00,260111171800004
159757,26011117200001,120001,45045.00,45187,45045.00,260111172000001
159761,26011117200002,120001,4955.00,45188,4955.00,260111172000002
370147,26011117200003,120001,-50000.00,119531,-50000.00,260111172000004
131663,26011117220001,120001,18919.00,35455,18919.00,260111172200001
131667,26011117220002,120001,7658.00,35456,7658.00,260111172200002
131671,26011117220003,120001,21622.00,35457,21622.00,260111172200003
131675,26011117220004,120001,5301.00,35458,5301.00,260111172200004
364448,26011117220005,120001,-53500.00,116732,-53500.00,260111172200006
80567,26011117230001,120001,17117.00,17637,17117.00,260111172300001
80571,26011117230002,120001,1883.00,17638,1883.00,260111172300002
354226,26011117230003,120001,-19000.00,111622,-19000.00,260111172300004
159765,26011117240001,120001,9910.00,45190,9910.00,260111172400001
159769,26011117240002,120001,2703.00,45191,2703.00,260111172400002
159773,26011117240003,120001,1387.00,45192,1387.00,260111172400003
370149,26011117240004,120001,-14000.00,119532,-14000.00,260111172400005
80575,26011117260001,120001,4505.00,17640,4505.00,260111172600001
80579,26011117260002,120001,495.00,17641,495.00,260111172600002
354228,26011117260007,120001,-5000.00,111623,-5000.00,260111172600007
364450,26011117260008,120001,-15000.00,116733,-15000.00,260111172600008
408528,26011117260009,120001,13514.00,137875,13514.00,260111172600009
408532,26011117260010,120001,1486.00,137876,1486.00,260111172600010
159777,26011117270001,120001,35135.00,45194,35135.00,260111172700001
159781,26011117270002,120001,3865.00,45195,3865.00,260111172700002
370151,26011117270003,120001,-39000.00,119533,-39000.00,260111172700004
80583,26011117280001,120001,17117.00,17643,17117.00,260111172800001
80587,26011117280002,120001,17117.00,17644,17117.00,260111172800002
80591,26011117280003,120001,3766.00,17645,3766.00,260111172800003
131679,26011117280005,120001,6306.00,35460,6306.00,260111172800005
131683,26011117280006,120001,694.00,35461,694.00,260111172800006
354230,26011117280008,120001,-38000.00,111624,-38000.00,260111172800008
364452,26011117280009,120001,-7000.00,116734,-7000.00,260111172800009
131687,26011117290001,120001,13514.00,35463,13514.00,260111172900001
131691,26011117290002,120001,1486.00,35464,1486.00,260111172900002
159785,26011117290004,120001,20270.00,45197,20270.00,260111172900004
159789,26011117290005,120001,2230.00,45198,2230.00,260111172900005
364454,26011117290007,120001,-15000.00,116735,-15000.00,260111172900007
370153,26011117290008,120001,-22500.00,119534,-22500.00,260111172900008
80595,26011117340001,120001,4505.00,17647,4505.00,260111173400001
80599,26011117340002,120001,495.00,17648,495.00,260111173400002
354232,26011117340003,120001,-5000.00,111625,-5000.00,260111173400004
159793,26011117350001,120001,13514.00,45200,13514.00,260111173500001
159797,26011117350002,120001,1486.00,45201,1486.00,260111173500002
370155,26011117350003,120001,-15000.00,119535,-15000.00,260111173500004
80603,26011117360001,120001,36036.00,17650,36036.00,260111173600001
80607,26011117360002,120001,15315.00,17651,15315.00,260111173600002
80611,26011117360003,120001,5649.00,17652,5649.00,260111173600003
354234,26011117360008,120001,-57000.00,111626,-57000.00,260111173600008
364456,26011117360009,120001,-3500.00,116736,-3500.00,260111173600009
408534,26011117360010,120001,3153.00,137877,3153.00,260111173600010
408538,26011117360011,120001,347.00,137878,347.00,260111173600011
159809,26011117370001,120001,7207.00,45206,7207.00,260111173700001
159813,26011117370002,120001,793.00,45207,793.00,260111173700002
370159,26011117370003,120001,-8000.00,119537,-8000.00,260111173700004
131695,26011117390001,120001,3153.00,35466,3153.00,260111173900001
131699,26011117390002,120001,347.00,35467,347.00,260111173900002
364458,26011117390003,120001,-3500.00,116737,-3500.00,260111173900004
80615,26011117420001,120001,6757.00,17654,6757.00,260111174200001
80619,26011117420002,120001,7658.00,17655,7658.00,260111174200002
80623,26011117420003,120001,19820.00,17656,19820.00,260111174200003
80627,26011117420004,120001,3765.00,17657,3765.00,260111174200004
159825,26011117420006,120001,6757.00,45212,6757.00,260111174200006
159829,26011117420007,120001,743.00,45213,743.00,260111174200007
354236,26011117420009,120001,-38000.00,111627,-38000.00,260111174200009
370163,26011117420010,120001,-7500.00,119539,-7500.00,260111174200010
131703,26011117430001,120001,18919.00,35469,18919.00,260111174300001
131707,26011117430002,120001,2081.00,35470,2081.00,260111174300002
364460,26011117430003,120001,-21000.00,116738,-21000.00,260111174300004
80631,26011117450001,120001,102703.00,17659,102703.00,260111174500001
80635,26011117450002,120001,11297.00,17660,11297.00,260111174500002
354238,26011117450003,120001,-114000.00,111628,-114000.00,260111174500004
159845,26011117460001,120001,6757.00,45219,6757.00,260111174600001
159849,26011117460002,120001,7658.00,45220,7658.00,260111174600002
159853,26011117460003,120001,1585.00,45221,1585.00,260111174600003
370167,26011117460004,120001,-16000.00,119541,-16000.00,260111174600005
364462,26011117530003,120001,-31000.00,116739,-31000.00,260111175300004
408540,26011117530004,120001,27928.00,137879,27928.00,260111175300005
408544,26011117530005,120001,3072.00,137880,3072.00,260111175300006
80639,26011117550001,120001,9009.00,17662,9009.00,260111175500001
80643,26011117550002,120001,991.00,17663,991.00,260111175500002
354240,26011117550003,120001,-10000.00,111629,-10000.00,260111175500004
159865,26011117560001,120001,15315.00,45226,15315.00,260111175600001
159869,26011117560002,120001,1685.00,45227,1685.00,260111175600002
370171,26011117560003,120001,-17000.00,119543,-17000.00,260111175600004
131711,26011117570001,120001,5405.00,35472,5405.00,260111175700001
131715,26011117570002,120001,595.00,35473,595.00,260111175700002
364464,26011117570003,120001,-6000.00,116740,-6000.00,260111175700004
80647,26011117590001,120001,6757.00,17665,6757.00,260111175900001
80651,26011117590002,120001,3604.00,17666,3604.00,260111175900002
80655,26011117590003,120001,3604.00,17667,3604.00,260111175900003
80659,26011117590004,120001,2703.00,17668,2703.00,260111175900004
80663,26011117590005,120001,1832.00,17669,1832.00,260111175900005
159881,26011117590007,120001,18919.00,45232,18919.00,260111175900007
159885,26011117590008,120001,2081.00,45233,2081.00,260111175900008
354242,26011117590010,120001,-18500.00,111630,-18500.00,260111175900010
370175,26011117590011,120001,-21000.00,119545,-21000.00,260111175900011
131719,26011119020001,120001,16216.00,35475,16216.00,260111190200001
131723,26011119020002,120001,1784.00,35476,1784.00,260111190200002
364466,26011119020003,120001,-18000.00,116741,-18000.00,260111190200004
80667,26011119030001,120001,6757.00,17671,6757.00,260111190300001
80671,26011119030002,120001,5405.00,17672,5405.00,260111190300002
80675,26011119030003,120001,3604.00,17673,3604.00,260111190300003
80679,26011119030004,120001,1734.00,17674,1734.00,260111190300004
159901,26011119030006,120001,36036.00,45239,36036.00,260111190300006
159905,26011119030007,120001,3964.00,45240,3964.00,260111190300007
354244,26011119030009,120001,-17500.00,111631,-17500.00,260111190300009
370179,26011119030010,120001,-40000.00,119547,-40000.00,260111190300010
364468,26011119050011,120001,-305000.00,116742,-305000.00,260111190500012
408546,26011119050012,120001,137838.00,137881,137838.00,260111190500013
408550,26011119050013,120001,13514.00,137882,13514.00,260111190500014
408554,26011119050014,120001,9009.00,137883,9009.00,260111190500015
408558,26011119050015,120001,25225.00,137884,25225.00,260111190500016
408562,26011119050016,120001,37838.00,137885,37838.00,260111190500017
408566,26011119050017,120001,9009.00,137886,9009.00,260111190500018
408570,26011119050018,120001,5405.00,137887,5405.00,260111190500019
408574,26011119050019,120001,5405.00,137888,5405.00,260111190500020
408578,26011119050020,120001,31532.00,137889,31532.00,260111190500021
408582,26011119050021,120001,30225.00,137890,30225.00,260111190500022
80683,26011119070001,120001,20721.00,17676,20721.00,260111190700001
80687,26011119070002,120001,2279.00,17677,2279.00,260111190700002
159909,26011119070004,120001,11712.00,45242,11712.00,260111190700004
159913,26011119070005,120001,1288.00,45243,1288.00,260111190700005
354246,26011119070007,120001,-23000.00,111632,-23000.00,260111190700007
370181,26011119070008,120001,-13000.00,119548,-13000.00,260111190700008
131727,26011119090001,120001,4505.00,35478,4505.00,260111190900001
131731,26011119090002,120001,6757.00,35479,6757.00,260111190900002
131735,26011119090003,120001,6757.00,35480,6757.00,260111190900003
131739,26011119090004,120001,1981.00,35481,1981.00,260111190900004
364470,26011119090005,120001,-20000.00,116743,-20000.00,260111190900006
80691,26011119150001,120001,25225.00,17679,25225.00,260111191500001
80695,26011119150002,120001,2775.00,17680,2775.00,260111191500002
159925,26011119150004,120001,14414.00,45248,14414.00,260111191500004
159929,26011119150005,120001,12613.00,45249,12613.00,260111191500005
159933,26011119150006,120001,2973.00,45250,2973.00,260111191500006
354248,26011119150008,120001,-28000.00,111633,-28000.00,260111191500008
370185,26011119150009,120001,-30000.00,119550,-30000.00,260111191500009
131743,26011119170001,120001,15315.00,35483,15315.00,260111191700001
131747,26011119170002,120001,1685.00,35484,1685.00,260111191700002
364472,26011119170003,120001,-17000.00,116744,-17000.00,260111191700004
866438,26011119170004,120001,6757.00,295318,6757.00,260111191700005
866442,26011119170005,120001,7658.00,295319,7658.00,260111191700006
866446,26011119170006,120001,4505.00,295320,4505.00,260111191700007
866450,26011119170007,120001,2080.00,295321,2080.00,260111191700008
866453,26011119170008,120001,-21000.00,295322,-21000.00,260111191700009
80699,26011119190001,120001,32432.00,17682,32432.00,260111191900001
80703,26011119190002,120001,3568.00,17683,3568.00,260111191900002
354250,26011119190003,120001,-36000.00,111634,-36000.00,260111191900004
159937,26011119200001,120001,6306.00,45252,6306.00,260111192000001
159941,26011119200002,120001,694.00,45253,694.00,260111192000002
370187,26011119200003,120001,-7000.00,119551,-7000.00,260111192000004
364474,26011119220005,120001,-24500.00,116745,-24500.00,260111192200006
408584,26011119220006,120001,9009.00,137891,9009.00,260111192200007
408588,26011119220007,120001,6757.00,137892,6757.00,260111192200008
408592,26011119220008,120001,6306.00,137893,6306.00,260111192200009
408596,26011119220009,120001,2428.00,137894,2428.00,260111192200010
80707,26011119240001,120001,15315.00,17685,15315.00,260111192400001
80711,26011119240002,120001,1685.00,17686,1685.00,260111192400002
354252,26011119240003,120001,-17000.00,111635,-17000.00,260111192400004
159945,26011119270001,120001,11712.00,45255,11712.00,260111192700001
159949,26011119270002,120001,1288.00,45256,1288.00,260111192700002
370189,26011119270003,120001,-13000.00,119552,-13000.00,260111192700004
120681,26011119340001,120001,18919.00,31665,18919.00,260111193400001
120685,26011119340002,120001,2081.00,31666,2081.00,260111193400002
364476,26011119340003,120001,-21000.00,116746,-21000.00,260111193400004
80715,26011119350001,120001,3604.00,17688,3604.00,260111193500001
80719,26011119350002,120001,3604.00,17689,3604.00,260111193500002
80723,26011119350003,120001,792.00,17690,792.00,260111193500003
159953,26011119350005,120001,5405.00,45258,5405.00,260111193500005
159957,26011119350006,120001,5405.00,45259,5405.00,260111193500006
159961,26011119350007,120001,1190.00,45260,1190.00,260111193500007
354254,26011119350009,120001,-8000.00,111636,-8000.00,260111193500009
370191,26011119350010,120001,-12000.00,119553,-12000.00,260111193500010
80727,26011119360001,120001,37838.00,17692,37838.00,260111193600001
80731,26011119360002,120001,4162.00,17693,4162.00,260111193600002
120689,26011119360004,120001,6306.00,31668,6306.00,260111193600004
120693,26011119360005,120001,694.00,31669,694.00,260111193600005
354256,26011119360007,120001,-42000.00,111637,-42000.00,260111193600007
364478,26011119360008,120001,-7000.00,116747,-7000.00,260111193600008
159973,26011119380001,120001,9910.00,45265,9910.00,260111193800001
159977,26011119380002,120001,3604.00,45266,3604.00,260111193800002
159981,26011119380003,120001,1486.00,45267,1486.00,260111193800003
370195,26011119380004,120001,-15000.00,119555,-15000.00,260111193800005
120697,26011119390001,120001,9910.00,31671,9910.00,260111193900001
120701,26011119390002,120001,1090.00,31672,1090.00,260111193900002
364480,26011119390003,120001,-11000.00,116748,-11000.00,260111193900004
80735,26011119410001,120001,86486.00,17695,86486.00,260111194100001
80739,26011119410002,120001,9514.00,17696,9514.00,260111194100002
354258,26011119410003,120001,-96000.00,111638,-96000.00,260111194100004
160001,26011119430001,120001,27928.00,45275,27928.00,260111194300001
160005,26011119430002,120001,3072.00,45276,3072.00,260111194300002
370201,26011119430003,120001,-31000.00,119558,-31000.00,260111194300004
120705,26011119450001,120001,40541.00,31674,40541.00,260111194500001
120709,26011119450002,120001,4459.00,31675,4459.00,260111194500002
364482,26011119450003,120001,-45000.00,116749,-45000.00,260111194500004
80743,26011119480001,120001,6306.00,17698,6306.00,260111194800001
80747,26011119480002,120001,694.00,17699,694.00,260111194800002
160017,26011119480004,120001,9910.00,45281,9910.00,260111194800004
160021,26011119480005,120001,1090.00,45282,1090.00,260111194800005
354260,26011119480007,120001,-7000.00,111639,-7000.00,260111194800007
370205,26011119480008,120001,-11000.00,119560,-11000.00,260111194800008
80751,26011119490001,120001,9009.00,17701,9009.00,260111194900001
80755,26011119490002,120001,991.00,17702,991.00,260111194900002
120713,26011119490004,120001,23423.00,31677,23423.00,260111194900004
120717,26011119490005,120001,2577.00,31678,2577.00,260111194900005
354262,26011119490007,120001,-10000.00,111640,-10000.00,260111194900007
364484,26011119490008,120001,-26000.00,116750,-26000.00,260111194900008
120721,26011119500001,120001,5405.00,31680,5405.00,260111195000001
120725,26011119500002,120001,6757.00,31681,6757.00,260111195000002
120729,26011119500003,120001,1338.00,31682,1338.00,260111195000003
